2017-12-22 13:28:54,981 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2753ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/jackson-annotations-2.5.0.jar]
2017-12-22 13:28:54,982 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2754ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/jackson-core-2.5.0.jar]
2017-12-22 13:28:54,982 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2754ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/jackson-core-asl-1.9.13.jar]
2017-12-22 13:28:54,983 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2755ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/jackson-databind-2.5.0.jar]
2017-12-22 13:28:54,984 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2756ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/jackson-mapper-asl-1.9.13.jar]
2017-12-22 13:28:54,986 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2758ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/json-lib-2.1-jdk15.jar]
2017-12-22 13:28:54,988 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2760ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/jstl-1.2.jar]
2017-12-22 13:28:54,989 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2761ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/junit-4.12.jar]
2017-12-22 13:28:54,990 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2762ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/log4j-1.2.17.jar]
2017-12-22 13:28:54,991 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2763ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/mybatis-3.2.6.jar]
2017-12-22 13:28:54,992 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2764ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/mybatis-spring-1.2.2.jar]
2017-12-22 13:28:54,993 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2765ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/mysql-connector-java-5.1.34.jar]
2017-12-22 13:28:54,994 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2766ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/slf4j-api-1.7.7.jar]
2017-12-22 13:28:54,994 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2766ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/slf4j-log4j12-1.7.7.jar]
2017-12-22 13:28:54,994 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2766ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/spring-aop-4.1.1.RELEASE.jar]
2017-12-22 13:28:54,996 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2768ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/spring-aspects-4.0.9.RELEASE.jar]
2017-12-22 13:28:54,997 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2769ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/spring-beans-4.1.1.RELEASE.jar]
